ed,ct_adams,ct_cuomo,ct_lander,ct_ramos,ct_blake,ct_prince,ct_stringer,ct_bartholomew,ct_writein,ct_tilson,ct_myrie,ct_mamdani,ct_total_votes,pct_mamdani,pct_cuomo,pct_lander,pct_adams,pct_stringer,pct_myrie,pct_ramos,pct_blake,pct_prince,pct_tilson,pct_bartholomew,pct_writein,tied,num_top_candidates,winner,winner_name_full,NTAName
23048,2,82,4,0,1,0,1,0,0,1,1,69,161,0.42857142857142855,0.5093167701863354,0.024844720496894408,0.012422360248447204,0.00621118,0.00621118,0,0.00621118,0,0.00621118,0,0,no,1,cuomo,Andrew Cuomo,Howard Beach-Lindenwood
23049,7,91,6,0,1,0,6,0,1,2,1,86,201,0.42786069651741293,0.4527363184079602,0.029850746268656716,0.034825871,0.029850746268656716,0.004975124,0,0.004975124,0,0.009950249,0,0.004975124,no,1,cuomo,Andrew Cuomo,Howard Beach-Lindenwood
23050,2,21,3,0,0,0,1,0,0,0,0,72,99,0.7272727272727273,0.21212121212121213,0.030303030303030304,0.020202020202020204,0.010101010101010102,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Ozone Park
23051,2,68,2,1,1,1,1,0,0,0,0,90,166,0.5421686746987951,0.40963855421686746,0.012048192771084338,0.012048192771084338,0.006024096,0,0.006024096,0.006024096,0.006024096,0,0,0,no,1,mamdani,Zohran Mamdani,Ozone Park
23052,1,30,4,0,0,0,0,0,0,0,0,73,108,0.6759259259259259,0.2777777777777778,0.037037037037037035,0.009259259,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Ozone Park
23053,0,52,3,0,1,0,1,0,0,0,0,209,266,0.7857142857142857,0.19548872180451127,0.011278195488721804,0,0.003759398,0,0,0.003759398,0,0,0,0,no,1,mamdani,Zohran Mamdani,Ozone Park
23054,2,54,3,2,0,0,0,0,0,0,0,163,224,0.7276785714285714,0.24107142857142858,0.013392857142857142,0.008928571,0,0,0.008928571,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Ozone Park (North)
23055,0,19,0,1,0,0,0,0,0,0,0,42,62,0.6774193548387096,0.3064516129032258,0,0,0,0,0.016129032258064516,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Ozone Park
23056,1,30,1,0,2,0,1,0,0,0,0,29,64,0.453125,0.46875,0.015625,0.015625,0.015625,0,0,0.03125,0,0,0,0,no,1,cuomo,Andrew Cuomo,Ozone Park (North)
23057,0,34,2,0,0,1,1,1,1,0,0,67,107,0.6261682242990654,0.3177570093457944,0.018691588785046728,0,0.009345794,0,0,0,0.009345794,0,0.009345794,0.009345794,no,1,mamdani,Zohran Mamdani,Ozone Park
23058,1,23,0,0,0,1,3,0,0,2,0,31,61,0.5081967213114754,0.3770491803278688,0,0.016393443,0.049180328,0,0,0,0.016393443,0.032786885,0,0,no,1,mamdani,Zohran Mamdani,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
23059,5,32,1,0,0,0,2,0,0,1,0,8,49,0.16326530612244897,0.6530612244897959,0.020408163,0.10204081632653061,0.040816327,0,0,0,0,0.020408163,0,0,no,1,cuomo,Andrew Cuomo,Howard Beach-Lindenwood
23060,8,56,2,1,0,0,2,1,0,0,0,39,109,0.3577981651376147,0.5137614678899083,0.018348624,0.073394495,0.018348624,0,0.009174312,0,0,0,0.009174312,0,no,1,cuomo,Andrew Cuomo,Ozone Park
23062,2,71,4,0,0,0,3,0,0,1,0,131,212,0.6179245283018868,0.33490566037735847,0.018867924528301886,0.009433962,0.014150943396226415,0,0,0,0,0.004716981,0,0,no,1,mamdani,Zohran Mamdani,Ozone Park
23063,0,42,0,0,0,0,1,0,0,0,1,61,105,0.580952381,0.4,0,0,0.00952381,0.00952381,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Ozone Park (North)
23064,0,14,0,2,0,0,0,0,0,0,0,31,47,0.6595744680851063,0.2978723404255319,0,0,0,0,0.042553191,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,South Ozone Park
23065,20,104,2,0,0,0,3,0,0,1,1,38,169,0.22485207100591717,0.6153846153846154,0.011834319526627219,0.11834319526627218,0.017751479,0.00591716,0,0,0,0.00591716,0,0,no,1,cuomo,Andrew Cuomo,Far Rockaway-Bayswater
23066,21,91,2,0,3,1,2,0,0,0,0,33,153,0.21568627450980393,0.5947712418300654,0.013071895424836602,0.13725490196078433,0.013071895424836602,0,0,0.019607843,0.006535948,0,0,0,no,1,cuomo,Andrew Cuomo,Far Rockaway-Bayswater
24001,0,27,0,0,0,0,1,0,0,0,1,27,56,0.48214285714285715,0.48214285714285715,0,0,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,yes,2,mamdani,Zohran Mamdani,South Ozone Park
24002,0,44,0,0,0,0,0,0,0,0,0,46,90,0.5111111111111111,0.4888888888888889,0,0,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,South Ozone Park
24003,2,72,3,1,0,0,0,0,0,0,1,101,180,0.5611111111111111,0.4,0.016666666666666666,0.011111111111111112,0,0.005555556,0.005555556,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,South Ozone Park
24004,0,50,0,1,0,0,0,0,0,0,1,70,122,0.5737704918032787,0.4098360655737705,0,0,0,0.008196721,0.008196721,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,South Ozone Park
24005,4,63,0,0,0,0,0,1,0,0,0,62,130,0.47692307692307695,0.4846153846153846,0,0.030769231,0,0,0,0,0,0,0.007692308,0,no,1,cuomo,Andrew Cuomo,South Ozone Park
24006,5,70,0,1,0,3,1,0,0,0,0,104,184,0.5652173913043478,0.3804347826086957,0,0.027173913,0.005434783,0,0.005434783,0,0.016304347826086956,0,0,0,no,1,mamdani,Zohran Mamdani,South Ozone Park
24007,3,62,3,1,0,0,0,0,0,0,0,77,146,0.5273972602739726,0.4246575342465753,0.020547945,0.020547945,0,0,0.006849315,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,South Ozone Park
24008,3,64,1,0,0,0,2,0,1,0,0,92,163,0.5644171779141104,0.39263803680981596,0.006134969,0.018404907975460124,0.012269938650306749,0,0,0,0,0,0,0.006134969,no,1,mamdani,Zohran Mamdani,South Richmond Hill
24009,6,60,0,0,0,2,1,0,0,0,0,55,124,0.4435483870967742,0.4838709677419355,0,0.048387097,0.008064516,0,0,0,0.016129032258064516,0,0,0,no,1,cuomo,Andrew Cuomo,South Ozone Park
24010,21,88,2,0,0,1,2,0,0,0,0,87,201,0.43283582089552236,0.43781094527363185,0.009950249,0.1044776119402985,0.009950249,0,0,0,0.004975124,0,0,0,no,1,cuomo,Andrew Cuomo,South Ozone Park
24011,5,58,1,0,0,0,0,0,0,0,0,61,125,0.488,0.464,0.008,0.04,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,South Richmond Hill
24012,5,41,0,1,0,0,0,0,0,2,0,76,125,0.608,0.328,0,0.04,0,0,0.008,0,0,0.016,0,0,no,1,mamdani,Zohran Mamdani,South Richmond Hill
24013,16,79,1,1,0,1,1,0,0,1,0,91,191,0.47643979057591623,0.41361256544502617,0.005235602,0.083769634,0.005235602,0,0.005235602,0,0.005235602,0.005235602,0,0,no,1,mamdani,Zohran Mamdani,South Richmond Hill
24014,3,55,1,0,0,0,2,2,0,0,1,71,135,0.5259259259259259,0.4074074074074074,0.007407407,0.022222222222222223,0.014814814814814815,0.007407407,0,0,0,0,0.014814814814814815,0,no,1,mamdani,Zohran Mamdani,South Richmond Hill
24015,2,52,3,2,0,0,0,1,0,0,0,62,122,0.5081967213114754,0.4262295081967213,0.024590164,0.016393443,0,0,0.016393443,0,0,0,0.008196721,0,no,1,mamdani,Zohran Mamdani,South Richmond Hill
24016,4,54,2,0,0,0,0,0,0,0,0,43,103,0.4174757281553398,0.5242718446601942,0.019417475728155338,0.038834951456310676,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,South Ozone Park
24017,0,8,1,0,0,0,1,0,0,0,0,37,47,0.7872340425531915,0.1702127659574468,0.021276596,0,0.021276596,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica
24018,2,41,2,0,0,0,2,0,0,1,1,58,107,0.5420560747663551,0.38317757009345793,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.009345794,0,0,0,0.009345794,0,0,no,1,mamdani,Zohran Mamdani,Richmond Hill
24019,2,47,7,0,1,0,4,0,0,0,0,87,148,0.5878378378378378,0.31756756756756754,0.047297297,0.013513513513513514,0.027027027,0,0,0.006756757,0,0,0,0,no,1,mamdani,Zohran Mamdani,Richmond Hill
24020,1,20,0,1,0,0,1,0,0,0,0,30,53,0.5660377358490566,0.37735849056603776,0,0.018867924528301886,0.018867924528301886,0,0.018867924528301886,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,South Ozone Park
24021,10,70,5,1,1,0,4,0,0,1,0,60,152,0.39473684210526316,0.4605263157894737,0.032894737,0.065789474,0.026315789,0,0.006578947,0.006578947,0,0.006578947,0,0,no,1,cuomo,Andrew Cuomo,Richmond Hill
24022,0,12,5,0,0,0,1,0,0,3,0,9,30,0.3,0.4,0.16666666666666666,0,0.033333333,0,0,0,0,0.1,0,0,no,1,cuomo,Andrew Cuomo,Oakland Gardens-Hollis Hills
24023,2,53,0,0,0,0,1,0,0,0,1,43,100,0.43,0.53,0,0.02,0.01,0.01,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,South Richmond Hill
24024,8,88,8,1,0,0,4,0,0,0,1,65,175,0.37142857142857144,0.5028571428571429,0.045714285714285714,0.045714285714285714,0.022857142857142857,0.005714286,0.005714286,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Richmond Hill
24025,2,24,3,0,0,0,1,0,1,0,0,34,65,0.5230769230769231,0.36923076923076925,0.046153846153846156,0.030769231,0.015384615384615385,0,0,0,0,0,0,0.015384615384615385,no,1,mamdani,Zohran Mamdani,Richmond Hill
24026,6,50,1,1,0,0,2,0,0,3,0,57,120,0.475,0.4166666666666667,0.008333333,0.05,0.016666666666666666,0,0.008333333,0,0,0.025,0,0,no,1,mamdani,Zohran Mamdani,Richmond Hill
24027,2,35,1,0,0,0,0,1,0,0,0,115,154,0.7467532467532467,0.22727272727272727,0.006493506,0.012987012987012988,0,0,0,0,0,0,0.006493506,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24028,4,65,7,1,2,0,2,1,0,0,1,66,149,0.4429530201342282,0.436241611,0.046979866,0.026845637583892617,0.013422818791946308,0.006711409,0.006711409,0.013422818791946308,0,0,0.006711409,0,no,1,mamdani,Zohran Mamdani,Kew Gardens
24029,7,50,3,1,0,0,1,1,0,2,1,90,156,0.5769230769230769,0.32051282051282054,0.019230769230769232,0.044871795,0.006410256,0.006410256,0.006410256,0,0,0.012820513,0.006410256,0,no,1,mamdani,Zohran Mamdani,Richmond Hill
24030,4,47,12,1,0,0,3,0,0,1,0,101,169,0.5976331360946746,0.2781065088757396,0.071005917,0.023668639053254437,0.017751479,0,0.00591716,0,0,0.00591716,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24031,4,103,8,0,0,0,3,2,1,5,0,114,240,0.475,0.42916666666666664,0.033333333,0.016666666666666666,0.0125,0,0,0,0,0.020833333333333332,0.008333333,0.004166667,no,1,mamdani,Zohran Mamdani,Kew Gardens
24032,13,88,4,1,1,0,4,0,1,0,0,76,188,0.40425531914893614,0.46808510638297873,0.021276596,0.069148936,0.021276596,0,0.005319149,0.005319149,0,0,0,0.005319149,no,1,cuomo,Andrew Cuomo,Richmond Hill
24033,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Estates-Holliswood
24034,3,24,3,0,0,1,1,0,1,0,1,51,85,0.6,0.2823529411764706,0.035294118,0.035294118,0.011764705882352941,0.011764705882352941,0,0,0.011764705882352941,0,0,0.011764705882352941,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24035,3,18,1,0,0,0,1,0,0,0,0,66,89,0.7415730337078652,0.20224719101123595,0.011235955056179775,0.033707865168539325,0.011235955056179775,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24036,15,82,10,1,4,0,4,0,0,0,2,116,234,0.49572649572649574,0.3504273504273504,0.042735042735042736,0.064102564,0.017094017094017096,0.008547009,0.004273504,0.017094017094017096,0,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24037,0,25,1,0,0,0,1,0,0,0,0,86,113,0.7610619469026548,0.22123893805309736,0.008849558,0,0.008849558,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica
24038,16,88,16,1,0,0,4,0,0,1,3,211,340,0.6205882352941177,0.25882352941176473,0.047058823529411764,0.047058823529411764,0.011764705882352941,0.008823529,0.002941176,0,0,0.002941176,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24039,15,64,9,0,1,3,5,1,0,0,4,99,201,0.4925373134328358,0.31840796019900497,0.044776119,0.074626866,0.024875621890547265,0.019900498,0,0.004975124,0.014925373134328358,0,0.004975124,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24040,4,36,6,2,0,0,0,0,0,1,0,118,167,0.7065868263473054,0.2155688622754491,0.035928144,0.023952095808383235,0,0,0.011976047904191617,0,0,0.005988024,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24041,1,23,4,0,1,0,0,0,0,1,0,126,156,0.8076923076923077,0.14743589743589744,0.025641026,0.006410256,0,0,0,0.006410256,0,0.006410256,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24042,6,46,3,0,0,0,1,0,1,0,0,144,201,0.7164179104477612,0.22885572139303484,0.014925373134328358,0.029850746268656716,0.004975124,0,0,0,0,0,0,0.004975124,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24043,4,56,3,0,1,1,0,0,1,1,0,228,295,0.7728813559322034,0.18983050847457628,0.010169491525423728,0.013559322033898305,0,0,0,0.003389831,0.003389831,0.003389831,0,0.003389831,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24044,4,17,1,0,0,0,0,0,0,0,0,180,202,0.8910891089108911,0.084158416,0.004950495,0.019801980198019802,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
24045,2,12,4,0,0,0,0,0,0,0,0,32,50,0.64,0.24,0.08,0.04,0,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Estates-Holliswood
24046,25,107,2,0,2,0,2,0,1,0,1,162,302,0.5364238410596026,0.3543046357615894,0.006622517,0.082781457,0.006622517,0.003311258,0,0.006622517,0,0,0,0.003311258,no,1,mamdani,Zohran Mamdani,Jamaica Estates-Holliswood
24047,21,92,8,0,1,1,3,0,0,0,0,137,263,0.5209125475285171,0.34980988593155893,0.030418250950570342,0.079847909,0.011406844106463879,0,0,0.003802281,0.003802281,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Estates-Holliswood
24048,7,96,12,0,1,0,1,1,0,2,1,120,241,0.4979253112033195,0.3983402489626556,0.049792531,0.029045643153526972,0.004149378,0.004149378,0,0.004149378,0,0.008298755,0.004149378,0,no,1,mamdani,Zohran Mamdani,Jamaica Estates-Holliswood
24049,6,245,12,1,0,0,10,1,0,2,1,38,316,0.12025316455696203,0.7753164556962026,0.037974684,0.018987342,0.03164557,0.003164557,0.003164557,0,0,0.006329114,0.003164557,0,no,1,cuomo,Andrew Cuomo,Jamaica Estates-Holliswood
24050,0,71,4,1,0,0,4,0,0,1,0,19,100,0.19,0.71,0.04,0,0.04,0,0.01,0,0,0.01,0,0,no,1,cuomo,Andrew Cuomo,Jamaica Estates-Holliswood
24051,13,198,17,1,1,2,5,0,1,2,0,109,349,0.3123209169054441,0.5673352435530086,0.048710602,0.037249284,0.014326647564469915,0,0.00286533,0.00286533,0.005730659,0.005730659,0,0.00286533,no,1,cuomo,Andrew Cuomo,Jamaica Estates-Holliswood
24052,32,205,13,2,2,0,5,1,0,1,5,112,378,0.2962962962962963,0.5423280423280423,0.034391534,0.084656085,0.013227513227513227,0.013227513227513227,0.005291005,0.005291005,0,0.002645503,0.002645503,0,no,1,cuomo,Andrew Cuomo,Jamaica Estates-Holliswood
24053,45,242,4,0,4,0,4,1,2,0,3,91,396,0.2297979797979798,0.6111111111111112,0.010101010101010102,0.11363636363636363,0.010101010101010102,0.007575758,0,0.010101010101010102,0,0,0.002525253,0.005050505,no,1,cuomo,Andrew Cuomo,Jamaica Estates-Holliswood
24054,2,28,0,0,0,0,0,0,0,0,0,12,42,0.2857142857142857,0.6666666666666666,0,0.047619047619047616,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Jamaica Estates-Holliswood
24055,7,80,5,1,0,0,2,0,1,0,0,60,156,0.38461538461538464,0.5128205128205128,0.032051282,0.044871795,0.012820513,0,0.006410256,0,0,0,0,0.006410256,no,1,cuomo,Andrew Cuomo,Queens Village
24056,12,116,15,0,0,0,4,0,0,1,0,87,235,0.3702127659574468,0.49361702127659574,0.063829787,0.05106383,0.017021277,0,0,0,0,0.004255319,0,0,no,1,cuomo,Andrew Cuomo,Bellerose
24057,11,72,5,1,1,0,7,0,1,1,0,89,188,0.4734042553191489,0.3829787234042553,0.026595744680851064,0.058510638,0.037234043,0,0.005319149,0.005319149,0,0.005319149,0,0.005319149,no,1,mamdani,Zohran Mamdani,Bellerose
24058,13,150,39,1,0,0,5,0,0,1,0,72,281,0.25622775800711745,0.5338078291814946,0.1387900355871886,0.046263345195729534,0.017793594306049824,0,0.003558719,0,0,0.003558719,0,0,no,1,cuomo,Andrew Cuomo,Cunningham Park
24059,10,162,27,0,0,1,7,0,0,4,1,59,271,0.2177121771217712,0.5977859778597786,0.099630996,0.036900369,0.025830258302583026,0.003690037,0,0,0.003690037,0.014760147601476014,0,0,no,1,cuomo,Andrew Cuomo,Oakland Gardens-Hollis Hills
24060,16,196,31,2,2,0,8,0,0,1,2,102,360,0.2833333333333333,0.5444444444444444,0.086111111,0.044444444444444446,0.022222222222222223,0.005555556,0.005555556,0.005555556,0,0.002777778,0,0,no,1,cuomo,Andrew Cuomo,Oakland Gardens-Hollis Hills
24061,11,135,13,2,3,0,19,1,1,5,1,98,289,0.3391003460207612,0.4671280276816609,0.044982699,0.038062284,0.065743945,0.003460208,0.006920415,0.010380622837370242,0,0.017301038,0.003460208,0.003460208,no,1,cuomo,Andrew Cuomo,Oakland Gardens-Hollis Hills
24062,20,213,23,0,2,1,7,1,1,1,2,60,331,0.18126888217522658,0.6435045317220544,0.069486405,0.060422961,0.021148036253776436,0.006042296,0,0.006042296,0.003021148,0.003021148,0.003021148,0.003021148,no,1,cuomo,Andrew Cuomo,Oakland Gardens-Hollis Hills
24063,4,83,20,0,0,0,2,0,0,0,1,34,144,0.2361111111111111,0.5763888888888888,0.1388888888888889,0.027777777777777776,0.013888888888888888,0.006944444,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Oakland Gardens-Hollis Hills
24064,6,100,14,1,0,1,8,0,0,1,3,85,219,0.3881278538812785,0.456621005,0.063926941,0.02739726,0.03652968,0.01369863,0.00456621,0,0.00456621,0.00456621,0,0,no,1,cuomo,Andrew Cuomo,Oakland Gardens-Hollis Hills
24065,8,84,4,1,0,0,4,0,0,1,1,305,408,0.7475490196078431,0.20588235294117646,0.009803922,0.019607843,0.009803922,0.00245098,0.00245098,0,0,0.00245098,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
25001,23,126,15,2,2,2,5,1,0,0,3,140,319,0.438871473,0.3949843260188088,0.047021943573667714,0.072100313,0.015673981,0.009404389,0.006269592,0.006269592,0.006269592,0,0.003134796,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
25002,23,133,26,4,3,4,11,1,0,2,5,133,345,0.3855072463768116,0.3855072463768116,0.075362319,0.066666667,0.031884058,0.014492753623188406,0.011594202898550725,0.008695652,0.011594202898550725,0.005797101,0.002898551,0,yes,2,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
25003,3,18,1,0,0,0,1,0,0,0,0,23,46,0.5,0.391304348,0.021739130434782608,0.065217391,0.021739130434782608,0,0,0,0,0,0,0,no,1,mamdani,Zohran Mamdani,Jamaica Hills-Briarwood
25004,7,53,4,1,0,0,1,0,1,0,0,59,126,0.46825396825396826,0.42063492063492064,0.031746031746031744,0.055555556,0.007936508,0,0.007936508,0,0,0,0,0.007936508,no,1,mamdani,Zohran Mamdani,Pomonok-Electchester-Hillcrest
25005,30,143,26,3,0,0,10,2,0,0,1,120,335,0.3582089552238806,0.42686567164179107,0.07761194,0.089552239,0.029850746268656716,0.002985075,0.008955224,0,0,0,0.005970149,0,no,1,cuomo,Andrew Cuomo,Kew Gardens Hills
25006,1,65,7,0,2,0,0,0,0,0,0,103,178,0.5786516853932584,0.3651685393258427,0.039325843,0.005617978,0,0,0,0.011235955056179775,0,0,0,0,no,1,mamdani,Zohran Mamdani,Pomonok-Electchester-Hillcrest
25007,3,13,6,0,1,0,1,0,0,0,0,12,36,0.3333333333333333,0.3611111111111111,0.16666666666666666,0.083333333,0.027777777777777776,0,0,0.027777777777777776,0,0,0,0,no,1,cuomo,Andrew Cuomo,Pomonok-Electchester-Hillcrest
25008,0,9,0,0,0,0,0,0,0,0,0,2,11,0.18181818181818182,0.8181818181818182,0,0,0,0,0,0,0,0,0,0,no,1,cuomo,Andrew Cuomo,Pomonok-Electchester-Hillcrest
